ye,frm,cla,co,mshare,mshare_0,delta,cy,hp,hp_weight,size,pl,sp,ac,pr,nest_share,mshare_within,blp_inst_own_size,blp_inst_comp_size,blp_inst_own_hp_weight,blp_inst_comp_hp_weight,blp_inst_own_pl,blp_inst_comp_pl,p_elast_logit,p_elast_nestedlogit,frm_d1,frm_d2,frm_d3,frm_d4,frm_d5,frm_d6,frm_d7,frm_d8,frm_d9,frm_d10,frm_d11,frm_d12,frm_d13,frm_d14,frm_d15,frm_d16,frm_d17,frm_d18
92,4,2,53,.00029299987,.96165568,-8.0962391,1.372,.50999999,.53968251,.97277403,5,167,12.6,2,.014989289,.019547282,10.656212,62.176125,6.7633977,38.902317,55,302.5,-.00036450819,-.00019792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,2,114,.000019200696,.96165568,-10.821465,1.585,.66000003,.66331661,.87076622,5,175,11,2.3,.014989289,.001280961,10.75822,62.278133,6.6397634,38.778687,55,302.5,-.000023893277,-.000012973529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,3,54,.0002185677,.96165568,-8.3893156,1.581,.56999999,.55072463,1.0666592,5,170,13.8,2.372,.009310252,.023476023,10.562327,62.082241,6.7523556,38.891277,55,302.5,-.00027193065,-.00014765242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,3,115,.000063261759,.96165568,-9.6291304,1.581,.56999999,.53773582,1.0562695,5,170,13.8,2.7390001,.009310252,.0067948494,10.572717,62.092628,6.7653441,38.904266,55,302.5,-.00007871924,-.000042742831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,4,12,.000017959539,.96165568,-10.88829,1.773,.94999999,.78838176,1.088136,5,200,10.3,3.1800001,.0043078689,.0041690078,10.540851,62.060764,6.5146985,38.653618,55,302.5,-.000022348815,-.000012134919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,4,56,.000038947499,.96165568,-10.114197,1.995,.85000002,.69672132,1.1375936,5,192,9.8999996,3.0320001,.0043078689,.0090410132,10.491393,62.011307,6.6063585,38.745281,55,302.5,-.000048465172,-.000026315533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,5,3,.000018877994,.96165568,-10.838415,1.962,1.05,.80769229,1.122352,5,210,9.3000002,4.2199998,.0012484051,.01512169,10.506635,62.026546,6.495388,38.634308,55,302.5,-.000023491717,-.00001275549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,5,116,.000025046544,.96165568,-10.555676,1.995,.85000002,.69105691,1.1526637,5,190,10.3,3.8499999,.0012484051,.020062834,10.476322,61.996235,6.6120234,38.750946,55,302.5,-.000031167649,-.000016923354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,1,70,.0015181085,.96165568,-6.4511914,1.118,.37,.47133759,.79642105,5,143,18.1,1.753,.0084884819,.17884335,4.1521311,69.032913,2.1969595,43.60545,20,337.5,-.0018862973,-.0010242183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,2,71,.001604009,.96165568,-6.3961506,1.299,.44,.48618785,.95127141,5,153,16.1,2.0480001,.014989289,.10701034,3.9972806,68.878059,2.1821091,43.590599,20,337.5,-.0019928596,-.0010820794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,2,72,.00019749286,.96165568,-8.4907093,1.299,.44,.460733,.99724364,5,153,17.1,2.4590001,.014989289,.013175598,3.9513085,68.832085,2.2075641,43.616055,20,337.5,-.00024571561,-.00013341822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,3,73,.00070016133,.96165568,-7.225101,1.598,.58999997,.56730765,1.020051,5,167,14.1,2.7030001,.009310252,.075203262,3.9285011,68.80928,2.1009893,43.50948,20,337.5,-.00087068498,-.00047276297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,4,74,.00025372967,.96165568,-8.2401419,1.998,.85000002,.68273091,1.1835648,5,192,11.2,3.7279999,.0043078689,.058899116,3.7649875,68.645767,1.9855661,43.394054,20,337.5,-.00031566626,-.00017139989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,2,80,.00045215341,.96165568,-7.6623902,1.3430001,.55000001,.59782612,.92786843,4,170,11.3,2.069,.014989289,.0301651,3.4113865,69.510757,2.2099142,43.339516,14,345.5,-.00056241453,-.00030537881,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,3,82,.000086930617,.96165568,-9.3113012,1.493,.66000003,.6947369,1.055781,4,170,,2.473,.009310252,.0093370853,3.283474,69.382851,2.1130033,43.242607,14,345.5,-.00010816882,-.000058733316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,4,83,.00016135038,.96165568,-8.6928339,1.997,.66000003,.54098362,1.1038095,5,184,10.9,3.0280001,.0043078689,.037454803,3.2354455,69.334816,2.2667565,43.396358,13,344.5,-.00020075531,-.00010900576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,5,85,.000010351248,.96165568,-11.439304,3.2060001,1.51,.97419351,1.251796,5,223,8.1000004,7.25,.0012484051,.0082915779,3.0874588,69.186836,1.8335466,42.96315,13,344.5,-.00001288117,-6.9941943e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,7,2,90,.00016060569,.96165568,-8.6974592,1.4680001,.52999997,.56084651,.89494801,5,160,,1.699,.014989289,.010714697,2.1662555,70.821732,1.3532329,44.270157,10,347.5,-.00019982889,-.00010850273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,7,3,91,.000018406356,.96165568,-10.863716,1.997,.95999998,.75889325,1.15479,5,192,,2.9489999,.009310252,.0019769985,1.9064134,70.56189,1.1551862,44.072113,10,347.5,-.000022904822,-.000012436819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,7,3,94,.00013217078,.96165568,-8.8923168,1.4680001,.63,.59433961,1.0114655,5,170,,2.1989999,.009310252,.014196263,2.0497379,70.705215,1.3197398,44.236664,10,347.5,-.00016445428,-.000089295085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,11,1,121,.000096301352,.96165568,-9.2089291,1.324,.55000001,.67901236,.924483,4,164,11.4,2.0550001,.0084884819,.011344944,3.1303074,69.798615,2.1168137,43.270245,15,344.5,-.00011982783,-.000065063898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,11,2,122,.00050875015,.96165568,-7.5444546,1.324,.54000002,.5806452,.92344427,5,168,12,2.096,.014989289,.033940911,3.1313462,69.799652,2.2151809,43.36861,14,343.5,-.00063277694,-.00034358411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,11,3,123,.00030438128,.96165568,-8.0581303,1.839,.76999998,.65811962,1.163421,5,191,11.9,3.0480001,.009310252,.032693129,2.8913693,69.559677,2.1377063,43.291138,14,343.5,-.00037866298,-.00020560574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,11,3,132,.00004260891,.96165568,-10.024348,1.995,1.08,.87804884,1.043442,5,214,9.3000002,4.2969999,.009310252,.0045765582,3.0113485,69.679657,1.9177771,43.071209,14,343.5,-.000053021136,-.000028789322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,13,2,138,.00020209755,.96165568,-8.4676609,1.299,.55000001,.61797756,.91120577,5,170,,2.0580001,.014989289,.013482797,2.2861454,70.669327,1.5754929,43.933636,10,347.5,-.00025144347,-.00013652834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,13,3,141,.00012244012,.96165568,-8.9687901,1.755,.66000003,.66000003,1.0788082,5,171,11.7,2.7449999,.009310252,.013151107,2.1185431,70.501724,1.5334704,43.891613,10,347.5,-.00015234832,-.000082721817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,13,4,147,.000033498822,.96165568,-10.264901,2.9719999,1.3,.91549295,1.2073373,5,220,9,4.48,.0043078689,.0077761933,1.990014,70.373199,1.2779775,43.63612,10,347.5,-.00004168522,-.000022634165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,14,1,149,.0003349882,.96165568,-7.9623165,1.235,.40000001,.5714286,.81281072,4,150,,1.8345,.0084884819,.039463852,3.1089571,70.043304,2.124469,43.477757,15,344.5,-.00041672649,-.00022627341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,14,2,150,.00051748788,.96165568,-7.5274258,1.392,.55000001,.59139788,.90612113,5,170,12.5,1.9495,.014989289,.034523845,3.0156465,69.949997,2.1044998,43.45779,14,343.5,-.00064363919,-.00034948206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,14,3,154,.00040060817,.96165568,-7.7834277,1.597,.66000003,.61395353,1.032933,5,180,11.2,2.6795001,.009310252,.043028712,2.8888347,69.823181,2.081944,43.435234,14,343.5,-.00049832527,-.00027057977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,14,5,155,.000023383393,.96165568,-10.624386,2.96,1.25,.91911763,1.1699028,5,220,8.6999998,4.3994999,.0012484051,.018730612,2.7518649,69.686218,1.7767799,43.13007,14,343.5,-.00002909809,-.000015799629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,15,1,164,.00094355218,.96165568,-6.9267602,1.1950001,.33000001,.43137255,.77037811,5,143,17.5,1.604,.0084884819,.11115676,7.6644735,65.572655,4.6440649,41.238274,35,322.5,-.0011730676,-.00063695019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15,2,165,.00011895246,.96165568,-8.9976873,1.598,.55000001,.62857145,.93239999,5,170,13,3.1159999,.014989289,.0079358304,7.5024519,65.410629,4.446866,41.041077,35,322.5,-.00014800926,-.000080365804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15,2,177,.0037334491,.96165568,-5.5513239,1.388,.44,.47311828,.96507448,5,160,16,2.076,.014989289,.24907446,7.4697771,65.37796,4.6023192,41.196529,35,322.5,-.0046286345,-.0025132478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15,3,166,.0020491374,.96165568,-6.1512375,1.598,.55000001,.54187191,1.05434,5,176,14,2.8599999,.009310252,.22009473,7.3805118,65.288696,4.5335655,41.127777,35,322.5,-.002544763,-.0013817508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15,4,168,.00082307309,.96165568,-7.0633669,1.998,.85000002,.66147864,1.1995379,5,195,11.5,3.7309999,.0043078689,.1910627,7.2353139,65.143494,4.413959,41.008167,35,322.5,-.0010234059,-.00055568712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15,4,239,.000023159984,.96165568,-10.633986,1.985,.93000001,.78151262,1.107288,5,180,11.5,3.99,.0043078689,.0053762044,7.3275638,65.235748,4.2939248,40.888134,35,322.5,-.000028820088,-.00001564868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15,5,169,.000044607175,.96165568,-9.9785166,2.5940001,1.1,.75601375,1.2399566,5,213,10.3,4.9000001,.0012484051,.035731331,7.1948948,65.103073,4.3194237,40.913635,35,322.5,-.0000555076,-.000030139418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15,5,240,.000048578877,.96165568,-9.8932228,2.29,1.0700001,.80149817,1.1658767,5,205,10.5,4.8600001,.0012484051,.038912751,7.2689748,65.177155,4.2739391,40.868149,35,322.5,-.000060449609,-.00003282282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,16,1,27,.0003012784,.96165568,-8.0683765,.954,.33000001,.49253732,.74272633,5,158,14.8,1.499,.0084884819,.035492614,7.8487463,65.443687,4.733707,41.026299,40,317.5,-.00037480402,-.00020351041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,1,178,.00048783666,.96165568,-7.586431,1.124,.44,.57516342,.7947225,5,164,13.9,1.735,.0084884819,.057470426,7.7967501,65.391693,4.6510811,40.943672,40,317.5,-.00060677773,-.00032946709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,1,188,.00030481568,.96165568,-8.0567045,.954,.33000001,.43421054,.76923788,5,145,18.799999,1.595,.0084884819,.035909329,7.8222346,65.417175,4.7920341,41.084625,40,317.5,-.00037920321,-.00020589908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,2,179,.00026142484,.96165568,-8.2102652,1.124,.44,.52694613,.91100699,5,152,15.4,1.88,.014989289,.017440775,7.6804657,65.275406,4.6992984,40.99189,40,317.5,-.00032523734,-.00017659679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,3,28,.000092304828,.96165568,-9.2513151,1.36,.55000001,.6111111,.96875519,5,167,14.9,2.2980001,.009310252,.0099143209,7.6227174,65.217659,4.6151333,40.907726,40,317.5,-.00011485541,-.000062363979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,3,38,.00029076581,.96165568,-8.1038933,1.36,.55000001,.58201057,.95952284,5,172,13.7,2.0639999,.009310252,.031230712,7.6319499,65.226891,4.6442337,40.936825,40,317.5,-.00036172968,-.00019641133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,3,180,.00023585702,.96165568,-8.3131857,1.58,.64999998,.63725489,1.0626225,5,178,12.5,2.74,.009310252,.025333043,7.5288501,65.123795,4.5889897,40.88158,40,317.5,-.00029343605,-.00015932939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,4,29,.00007728683,.96165568,-9.4288883,1.998,.88999999,.6953125,1.1751685,5,193,12.2,4.1799998,.0043078689,.017940851,7.4163041,65.011246,4.5309319,40.823524,40,317.5,-.000096169875,-.000052218144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,16,4,182,.000055268709,.96165568,-9.764205,1.998,.88999999,.67169809,1.20771,5,199,10.7,4.0949998,.0043078689,.01282971,7.3837624,64.978706,4.5545464,40.847137,40,317.5,-.000068773705,-.000037342623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,18,1,197,.00004496711,.96165568,-9.97048,1.39,.43000001,.60139859,.77845562,5,158,14,1.59,.0084884819,.0052974266,2.934247,70.286728,1.5108496,44.031437,14.5,343,-.000055955472,-.000030382602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,18,1,203,.000879161,.96165568,-6.9974437,1.171,.40000001,.4848485,.83583516,4.5,155,15,1.745,.0084884819,.10357105,2.8768675,70.229347,1.6273997,44.147987,15,343.5,-.001093084,-.00059352082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,18,2,198,.0012049895,.96165568,-6.6821856,1.39,.43000001,.47777778,.98826677,5,162,14.8,1.96,.014989289,.080390036,2.724436,70.07692,1.6344705,44.155056,14.5,343,-.0014977066,-.00081322202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,18,3,199,.00011006578,.96165568,-9.0753336,1.721,.54000002,.54822338,1.1101453,5,172,12.5,2.4949999,.009310252,.011821998,2.6025574,69.95504,1.5640248,44.084614,14.5,343,-.00013695302,-.000074362506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,24,1,263,.000018145713,.96165568,-10.877977,.79500002,.28999999,.46031743,.65374649,4,133,,1.169,.0084884819,.0021376864,.79176033,72.678635,.57352942,45.250919,5,354.5,-.000022580485,-.000012260711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,24,1,264,.00026336106,.96165568,-8.2028856,.99299997,.38999999,.57352936,.79176039,5,146,,1.5190001,.0084884819,.031025697,.65374643,72.540619,.46031749,45.137707,4,353.5,-.00032764554,-.0001779044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,25,1,268,.000092180715,.96165568,-9.2526608,1.296,.55000001,.71895427,.82137603,4.5,175,10.1,1.799,.0084884819,.010859505,3.1201494,70.014984,2.327204,42.979969,15,343.5,-.00011470098,-.000062280138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,25,2,269,.00051707833,.96165568,-7.5282173,1.332,.64999998,.73446327,.95221037,5,175,11.5,2.095,.014989289,.03449652,2.989315,69.884148,2.3116951,42.964462,14.5,343,-.0006431301,-.00034920563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,25,3,270,.00030166315,.96165568,-8.0671005,1.587,.79000002,.74528307,1.0802574,5,170,,2.7720001,.009310252,.032401182,2.861268,69.756104,2.3008752,42.953644,14.5,343,-.00037528254,-.00020377024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,25,4,273,.000085788757,.96165568,-9.3245239,2.164,1,.84745765,1.0876815,5,205,9.6999998,4.0250001,.0043078689,.019914431,2.8538439,69.748672,2.1987007,42.851467,14.5,343,-.00010674812,-.000057961901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,26,1,242,.00032955196,.96165568,-7.9786777,.903,.28999999,.42647058,.75320625,5,131,20,1.196,.0084884819,.038823426,6.0098672,67.261604,3.093483,42.798656,29.5,328,-.00040996601,-.00022260261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,26,1,243,.00042426461,.96165568,-7.7260542,1.193,.51999998,.58426964,.83653188,5,155,16,1.66,.0084884819,.04998121,5.9265413,67.178276,2.9356837,42.640858,29.5,328,-.00052773952,-.00028655105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,26,1,284,.0014228745,.96165568,-6.5159774,1.043,.33000001,.43137255,.79799175,4.5,145,20.5,1.7255,.0084884819,.16762415,5.9650817,67.21682,3.0885808,42.793755,30,328.5,-.0017681347,-.00096005853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,26,2,285,.0051400275,.96165568,-5.2315979,1.391,.44,.45833334,.97098076,5,157,16.299999,2.076,.014989289,.34291336,5.7920928,67.043831,3.0616202,42.766796,29.5,328,-.0063634776,-.0034552296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,26,3,13,.0019021347,.96165568,-6.2256799,1.984,.66000003,.55462188,1.0730876,5,177,13.6,3.26,.009310252,.2043054,5.6899858,66.941719,2.9653316,42.670506,29.5,328,-.0023625528,-.0012828147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,26,3,288,.0021883084,.96165568,-6.0855274,1.781,.55000001,.5,1.1154536,5,171,15.7,2.8929999,.009310252,.23504287,5.6476197,66.899353,3.0199535,42.725128,29.5,328,-.0027172165,-.0014753892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,26,4,15,.0008622068,.96165568,-7.0169168,1.984,.74000001,.5648855,1.2158217,5,182,12.6,3.99,.0043078689,.20014694,5.5472517,66.798988,2.9550681,42.660244,29.5,328,-.0010720226,-.00058208493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,27,3,295,.000050477844,.96165568,-9.8548775,1.794,.66000003,.67346942,.99923038,5,175,11.5,2.6989999,.009310252,.0054217484,3.5211954,69.258232,2.3046422,43.093502,15,342.5,-.000062812484,-.000034105811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,27,4,297,.000035497083,.96165568,-10.206962,2.316,.85000002,.6640625,1.1712987,5,175,11.4,3.5450001,.0043078689,.0082400562,3.3491271,69.086166,2.314049,43.102909,15,342.5,-.000044171727,-.000023984285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,27,5,300,.000079409212,.96165568,-9.4017973,2.316,.95999998,.70072991,1.2016726,5,190,11.2,4.2849998,.0012484051,.063608527,3.3187532,69.055786,2.2773817,43.066242,15,342.5,-.000098810597,-.000053651998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,27,5,303,.000038339331,.96165568,-10.129935,2.4349999,1.25,.93984962,1.148224,5,215,8.8999996,4.8990002,.0012484051,.030710649,3.3722019,69.109238,2.0382619,42.827122,15,342.5,-.000047708414,-.00002590463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2,4,18,.0015643676,.9664371,-6.4261346,1.596,.75,.63291138,1.0517602,5,191,13.1,3.6500001,.0033616333,.46535936,1.16466,71.233528,.61029416,43.169331,5,349,-.0019436855,-.0010553788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2,5,21,.00079929794,.9664371,-7.0976377,1.796,.82999998,.6102941,1.16466,5,194,12.4,4.4499998,.0035929056,.2224656,1.0517602,71.120628,.63291144,43.191948,5,349,-.00099386764,-.00053964846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,1,51,.00014376154,.9664371,-8.8132153,.99900001,.33000001,.4714286,.7239089,5,140,16,1.299,.0066347211,.021668062,11.682045,61.371849,6.8361015,37.266491,59,295,-.00017887408,-.000097124721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,1,52,.00028103215,.9664371,-8.1429024,.986,.33000001,.44594598,.8174088,4,145,17.700001,1.6799999,.0066347211,.042357795,11.588546,61.278347,6.8615837,37.291973,60,296,-.00034962385,-.00018983813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,1,68,.00031187339,.9664371,-8.0387745,.89899999,.28999999,.41428569,.68723941,5,140,18,1.335,.0066347211,.047006253,11.718715,61.408516,6.8932443,37.323631,59,295,-.00038798057,-.00021066499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,1,113,.000020335017,.9664371,-10.769027,1.108,.37,.46250001,.73956025,5,150,15.8,1.87,.0066347211,.0030649393,11.666394,61.356197,6.8450298,37.275417,59,295,-.000025304795,-.000013739952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,2,1,.000050634313,.9664371,-9.8567419,1.351,.64999998,.69148934,.88845187,5,178,11.5,2.375,.013162102,.0038469778,11.517503,61.207306,6.6160407,37.046429,59,295,-.000063007181,-.000034211527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,2,53,.00019519645,.9664371,-8.5073652,1.372,.50999999,.53968251,.97277403,5,161,12.6,2.099,.013162102,.014830189,11.43318,61.122982,6.7678475,37.198235,59,295,-.00024285902,-.00013186716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,2,114,.00002204705,.9664371,-10.688192,1.581,.55000001,.49107143,.957187,5,172,13.8,2.7950001,.013162102,.0016750402,11.448768,61.138569,6.8164587,37.246849,59,295,-.000027435193,-.000014896712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,3,54,.00012409163,.9664371,-8.960351,1.372,.50999999,.49514562,1.0666592,5,163,14.4,2.2449999,.0068115653,.018217785,11.339295,61.029099,6.8123841,37.242775,59,295,-.00015440299,-.000083837462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,3,115,.000030705753,.9664371,-10.356921,1.581,.55000001,.51401871,1.0562695,5,170,13.8,2.8900001,.0068115653,.0045078848,11.349685,61.039486,6.7935114,37.2239,59,295,-.000038209691,-.000020747029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,4,12,.000022502771,.9664371,-10.667733,1.749,.85000002,.68000001,1.088136,5,191,10.8,3.1949999,.0033616333,.0066939993,11.317819,61.007622,6.6275301,37.057919,59,295,-.000028002276,-.000015204626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,4,56,.000022564354,.9664371,-10.665,1.995,.85000002,.68000001,1.1375936,5,190,10.5,3.3,.0033616333,.0067123189,11.268361,60.958164,6.6275301,37.057919,59,295,-.000028078908,-.000015246235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,5,3,.000024264073,.9664371,-10.592375,1.995,1.0599999,.76811588,1.1143352,5,210,9.8999996,4.3400002,.0035929056,.0067533287,11.291619,60.981422,6.5394139,36.969803,59,295,-.000030193974,-.00001639467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,5,116,.000028365563,.9664371,-10.436195,1.995,.85000002,.65384614,1.1564306,5,190,10.5,3.98,.0035929056,.0078948811,11.249524,60.939327,6.6536837,37.084072,59,295,-.000035297682,-.000019165873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5,1,70,.0011057027,.9664371,-6.7731352,1.097,.37,.47133759,.79642105,5,143,18.1,1.839,.0066347211,.16665399,3.2753224,69.633545,1.6578131,42.444962,15,339,-.0013744376,-.00074628968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5,2,71,.0012779776,.9664371,-6.6283374,1.299,.44,.44,.9706375,5,153,17.700001,2.175,.013162102,.097095251,3.1011059,69.459328,1.6891506,42.476299,15,339,-.001588309,-.00086241716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5,3,78,.00071824115,.9664371,-7.204566,1.597,.66000003,.54320991,1.12112,5,180,13.5,3.1300001,.0068115653,.10544436,2.9506235,69.308846,1.5859407,42.373089,15,339,-.00089315197,-.00048496205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5,4,74,.00016551299,.9664371,-8.6723223,1.984,.85000002,.67460316,1.1835648,5,192,11.2,3.7609999,.0033616333,.049235884,2.8881788,69.246399,1.4545474,42.241695,15,339,-.00020593364,-.00011181748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,2,80,.00040506219,.9664371,-7.7773309,1.3430001,.55000001,.59782612,.93131775,5,170,11.3,2.138,.013162102,.030774888,3.3964639,69.242607,2.3656516,41.484142,14,340,-.00050386344,-.00027358689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,3,82,.00007518167,.9664371,-9.4614639,1.493,.66000003,.6947369,1.0408583,4,170,,2.573,.0068115653,.011037356,3.2869234,69.133072,2.2687409,41.387234,15,341,-.000093550567,-.000050795919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,4,83,.00017617934,.9664371,-8.609869,1.997,.85000002,.69672132,1.1038095,5,198,10.8,2.948,.0033616333,.052408852,3.2239723,69.070114,2.2667565,41.38525,14,340,-.00021920253,-.0001190222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,5,85,7.9812780e-06,.9664371,-11.704273,3.2060001,1.51,.97419351,1.251796,5,223,8.1000004,7.8885002,.0035929056,.0022213992,3.0759857,68.922134,1.9892843,41.107777,14,340,-9.9319859e-06,-5.3928516e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,7,2,90,.00018098288,.9664371,-8.5829687,1.298,.43000001,.4623656,.89494801,5,150,16,1.6440001,.013162102,.013750303,1.0114655,71.700348,.76363635,43.357082,5,349,-.00022517802,-.00012226676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,7,3,94,.00013449932,.9664371,-8.8798122,1.596,.83999997,.76363635,1.0114655,5,187,,2.454,.0068115653,.01974573,.89494801,71.583832,.46236563,43.055809,5,349,-.00016735119,-.000090868045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
